,Quarter,HB,CancerType,NumberOfEligibleReferrals62DayStandard,NumberOfEligibleReferralsTreatedWithin62Days,Date,DateSquared,Pandemic,PopSize,Pandemic_cat,JustPandemic,PandemicRecovery,HB_Cancertypes,Date_Cancertypes,Date_HB,Pandemic_cat_Cancertypes,Pandemic_cat_HB
282,2012Q3,3,5,4,4,2,4,0.0,299090.0,0,0.0,0.0,34,25,31,5,3
283,2012Q3,3,6,9,9,2,4,0.0,299090.0,0,0.0,0.0,35,26,31,6,3
284,2012Q3,3,7,3,3,2,4,0.0,299090.0,0,0.0,0.0,36,27,31,7,3
285,2012Q3,3,8,29,29,2,4,0.0,299090.0,0,0.0,0.0,37,28,31,8,3
286,2012Q3,3,9,30,26,2,4,0.0,299090.0,0,0.0,0.0,38,29,31,9,3
287,2012Q3,4,0,88,87,2,4,0.0,573400.0,0,0.0,0.0,39,20,32,0,4
288,2012Q3,4,1,5,5,2,4,0.0,573400.0,0,0.0,0.0,40,21,32,1,4
289,2012Q3,4,2,62,45,2,4,0.0,573400.0,0,0.0,0.0,41,22,32,2,4
290,2012Q3,4,3,8,7,2,4,0.0,573400.0,0,0.0,0.0,42,23,32,3,4
291,2012Q3,4,4,65,58,2,4,0.0,573400.0,0,0.0,0.0,43,24,32,4,4
292,2012Q3,4,5,10,7,2,4,0.0,573400.0,0,0.0,0.0,44,25,32,5,4
293,2012Q3,4,6,9,9,2,4,0.0,573400.0,0,0.0,0.0,45,26,32,6,4
294,2012Q3,4,7,3,3,2,4,0.0,573400.0,0,0.0,0.0,46,27,32,7,4
295,2012Q3,4,8,24,22,2,4,0.0,573400.0,0,0.0,0.0,47,28,32,8,4
296,2012Q3,4,9,37,32,2,4,0.0,573400.0,0,0.0,0.0,48,29,32,9,4
297,2012Q3,5,0,56,56,2,4,0.0,319800.0,0,0.0,0.0,49,20,33,0,5
298,2012Q3,5,2,22,21,2,4,0.0,319800.0,0,0.0,0.0,51,22,33,2,5
299,2012Q3,5,3,8,8,2,4,0.0,319800.0,0,0.0,0.0,52,23,33,3,5
300,2012Q3,5,4,37,36,2,4,0.0,319800.0,0,0.0,0.0,53,24,33,4,5
301,2012Q3,5,5,12,11,2,4,0.0,319800.0,0,0.0,0.0,54,25,33,5,5
302,2012Q3,5,6,19,19,2,4,0.0,319800.0,0,0.0,0.0,55,26,33,6,5
303,2012Q3,5,7,4,4,2,4,0.0,319800.0,0,0.0,0.0,56,27,33,7,5
304,2012Q3,5,8,17,14,2,4,0.0,319800.0,0,0.0,0.0,57,28,33,8,5
305,2012Q3,5,9,24,23,2,4,0.0,319800.0,0,0.0,0.0,58,29,33,9,5
306,2012Q3,6,0,143,143,2,4,0.0,843740.0,0,0.0,0.0,59,20,34,0,6
307,2012Q3,6,1,10,9,2,4,0.0,843740.0,0,0.0,0.0,60,21,34,1,6
308,2012Q3,6,2,93,74,2,4,0.0,843740.0,0,0.0,0.0,61,22,34,2,6
309,2012Q3,6,3,18,14,2,4,0.0,843740.0,0,0.0,0.0,62,23,34,3,6
310,2012Q3,6,4,83,79,2,4,0.0,843740.0,0,0.0,0.0,63,24,34,4,6
311,2012Q3,6,5,22,21,2,4,0.0,843740.0,0,0.0,0.0,64,25,34,5,6
312,2012Q3,6,6,19,19,2,4,0.0,843740.0,0,0.0,0.0,65,26,34,6,6
313,2012Q3,6,7,10,10,2,4,0.0,843740.0,0,0.0,0.0,66,27,34,7,6
314,2012Q3,6,8,42,41,2,4,0.0,843740.0,0,0.0,0.0,67,28,34,8,6
315,2012Q3,6,9,80,66,2,4,0.0,843740.0,0,0.0,0.0,68,29,34,9,6
316,2012Q3,7,2,1,1,2,4,0.0,21530.0,0,0.0,0.0,70,22,35,2,7
317,2012Q3,7,4,1,1,2,4,0.0,21530.0,0,0.0,0.0,129,24,35,4,7
318,2012Q3,7,5,1,0,2,4,0.0,21530.0,0,0.0,0.0,125,25,35,5,7
319,2012Q3,7,9,2,2,2,4,0.0,21530.0,0,0.0,0.0,72,29,35,9,7
320,2012Q3,8,0,5,5,2,4,0.0,23210.0,0,0.0,0.0,73,20,36,0,8
321,2012Q3,8,2,1,1,2,4,0.0,23210.0,0,0.0,0.0,74,22,36,2,8
322,2012Q3,8,4,3,3,2,4,0.0,23210.0,0,0.0,0.0,75,24,36,4,8
323,2012Q3,8,7,1,1,2,4,0.0,23210.0,0,0.0,0.0,126,27,36,7,8
324,2012Q3,8,8,2,2,2,4,0.0,23210.0,0,0.0,0.0,78,28,36,8,8
325,2012Q3,9,1,1,1,2,4,0.0,27560.0,0,0.0,0.0,130,21,37,1,9
326,2012Q3,9,2,6,6,2,4,0.0,27560.0,0,0.0,0.0,80,22,37,2,9
327,2012Q3,9,3,1,1,2,4,0.0,27560.0,0,0.0,0.0,127,23,37,3,9
328,2012Q3,9,4,4,4,2,4,0.0,27560.0,0,0.0,0.0,81,24,37,4,9
329,2012Q3,9,9,2,2,2,4,0.0,27560.0,0,0.0,0.0,83,29,37,9,9
330,2012Q3,10,0,24,24,2,4,0.0,366210.0,0,0.0,0.0,84,20,38,0,10
331,2012Q3,10,1,2,1,2,4,0.0,366210.0,0,0.0,0.0,85,21,38,1,10
332,2012Q3,10,2,35,33,2,4,0.0,366210.0,0,0.0,0.0,86,22,38,2,10
333,2012Q3,10,3,4,3,2,4,0.0,366210.0,0,0.0,0.0,87,23,38,3,10
334,2012Q3,10,4,67,56,2,4,0.0,366210.0,0,0.0,0.0,88,24,38,4,10
335,2012Q3,10,5,5,5,2,4,0.0,366210.0,0,0.0,0.0,89,25,38,5,10
336,2012Q3,10,6,6,5,2,4,0.0,366210.0,0,0.0,0.0,90,26,38,6,10
337,2012Q3,10,7,8,8,2,4,0.0,366210.0,0,0.0,0.0,91,27,38,7,10
338,2012Q3,10,8,28,27,2,4,0.0,366210.0,0,0.0,0.0,92,28,38,8,10
339,2012Q3,10,9,37,36,2,4,0.0,366210.0,0,0.0,0.0,93,29,38,9,10
340,2012Q3,11,0,45,45,2,4,0.0,411740.0,0,0.0,0.0,94,20,39,0,11
341,2012Q3,11,2,35,33,2,4,0.0,411740.0,0,0.0,0.0,96,22,39,2,11
342,2012Q3,11,3,5,5,2,4,0.0,411740.0,0,0.0,0.0,97,23,39,3,11
343,2012Q3,11,4,44,40,2,4,0.0,411740.0,0,0.0,0.0,98,24,39,4,11
344,2012Q3,11,5,3,3,2,4,0.0,411740.0,0,0.0,0.0,99,25,39,5,11
345,2012Q3,11,6,12,12,2,4,0.0,411740.0,0,0.0,0.0,100,26,39,6,11
346,2012Q3,11,7,7,7,2,4,0.0,411740.0,0,0.0,0.0,101,27,39,7,11
347,2012Q3,11,8,23,23,2,4,0.0,411740.0,0,0.0,0.0,102,28,39,8,11
348,2012Q3,11,9,32,30,2,4,0.0,411740.0,0,0.0,0.0,103,29,39,9,11
349,2012Q3,12,0,207,207,2,4,0.0,1137320.0,0,0.0,0.0,104,20,40,0,12
350,2012Q3,12,1,3,3,2,4,0.0,1137320.0,0,0.0,0.0,105,21,40,1,12
351,2012Q3,12,2,105,98,2,4,0.0,1137320.0,0,0.0,0.0,106,22,40,2,12
352,2012Q3,12,3,43,40,2,4,0.0,1137320.0,0,0.0,0.0,107,23,40,3,12
353,2012Q3,12,4,137,128,2,4,0.0,1137320.0,0,0.0,0.0,108,24,40,4,12
354,2012Q3,12,5,16,16,2,4,0.0,1137320.0,0,0.0,0.0,109,25,40,5,12
355,2012Q3,12,6,28,26,2,4,0.0,1137320.0,0,0.0,0.0,110,26,40,6,12
356,2012Q3,12,7,3,3,2,4,0.0,1137320.0,0,0.0,0.0,111,27,40,7,12
357,2012Q3,12,8,79,74,2,4,0.0,1137320.0,0,0.0,0.0,112,28,40,8,12
358,2012Q3,12,9,107,97,2,4,0.0,1137320.0,0,0.0,0.0,113,29,40,9,12
359,2012Q3,13,0,42,42,2,4,0.0,652220.0,0,0.0,0.0,114,20,41,0,13
360,2012Q3,13,1,6,6,2,4,0.0,652220.0,0,0.0,0.0,115,21,41,1,13
361,2012Q3,13,2,43,42,2,4,0.0,652220.0,0,0.0,0.0,116,22,41,2,13
362,2012Q3,13,3,7,7,2,4,0.0,652220.0,0,0.0,0.0,117,23,41,3,13
363,2012Q3,13,4,47,47,2,4,0.0,652220.0,0,0.0,0.0,118,24,41,4,13
364,2012Q3,13,5,8,8,2,4,0.0,652220.0,0,0.0,0.0,119,25,41,5,13
365,2012Q3,13,6,14,12,2,4,0.0,652220.0,0,0.0,0.0,120,26,41,6,13
366,2012Q3,13,7,7,7,2,4,0.0,652220.0,0,0.0,0.0,121,27,41,7,13
367,2012Q3,13,8,37,34,2,4,0.0,652220.0,0,0.0,0.0,122,28,41,8,13
368,2012Q3,13,9,29,28,2,4,0.0,652220.0,0,0.0,0.0,123,29,41,9,13
369,2012Q4,0,0,75,75,3,9,0.0,373220.0,0,0.0,0.0,0,30,42,0,0
370,2012Q4,0,1,1,1,3,9,0.0,373220.0,0,0.0,0.0,1,31,42,1,0
371,2012Q4,0,2,54,47,3,9,0.0,373220.0,0,0.0,0.0,2,32,42,2,0
372,2012Q4,0,3,8,8,3,9,0.0,373220.0,0,0.0,0.0,3,33,42,3,0
373,2012Q4,0,4,59,56,3,9,0.0,373220.0,0,0.0,0.0,4,34,42,4,0
374,2012Q4,0,5,4,3,3,9,0.0,373220.0,0,0.0,0.0,5,35,42,5,0
375,2012Q4,0,6,7,7,3,9,0.0,373220.0,0,0.0,0.0,6,36,42,6,0
376,2012Q4,0,7,3,3,3,9,0.0,373220.0,0,0.0,0.0,7,37,42,7,0
377,2012Q4,0,8,23,22,3,9,0.0,373220.0,0,0.0,0.0,8,38,42,8,0
378,2012Q4,0,9,24,23,3,9,0.0,373220.0,0,0.0,0.0,9,39,42,9,0
379,2012Q4,1,0,15,15,3,9,0.0,113720.0,0,0.0,0.0,10,30,43,0,1
380,2012Q4,1,1,1,1,3,9,0.0,113720.0,0,0.0,0.0,11,31,43,1,1
381,2012Q4,1,2,7,7,3,9,0.0,113720.0,0,0.0,0.0,12,32,43,2,1
382,2012Q4,1,4,10,10,3,9,0.0,113720.0,0,0.0,0.0,14,34,43,4,1
383,2012Q4,1,5,4,4,3,9,0.0,113720.0,0,0.0,0.0,15,35,43,5,1
384,2012Q4,1,6,5,5,3,9,0.0,113720.0,0,0.0,0.0,16,36,43,6,1
385,2012Q4,1,7,5,5,3,9,0.0,113720.0,0,0.0,0.0,17,37,43,7,1
386,2012Q4,1,8,10,10,3,9,0.0,113720.0,0,0.0,0.0,18,38,43,8,1
387,2012Q4,1,9,12,12,3,9,0.0,113720.0,0,0.0,0.0,19,39,43,9,1
388,2012Q4,2,0,15,15,3,9,0.0,150840.0,0,0.0,0.0,20,30,44,0,2
389,2012Q4,2,1,1,1,3,9,0.0,150840.0,0,0.0,0.0,124,31,44,1,2
390,2012Q4,2,2,17,15,3,9,0.0,150840.0,0,0.0,0.0,21,32,44,2,2
391,2012Q4,2,3,4,4,3,9,0.0,150840.0,0,0.0,0.0,22,33,44,3,2
392,2012Q4,2,4,12,12,3,9,0.0,150840.0,0,0.0,0.0,23,34,44,4,2
393,2012Q4,2,5,2,2,3,9,0.0,150840.0,0,0.0,0.0,24,35,44,5,2
394,2012Q4,2,6,3,3,3,9,0.0,150840.0,0,0.0,0.0,25,36,44,6,2
395,2012Q4,2,7,3,3,3,9,0.0,150840.0,0,0.0,0.0,26,37,44,7,2
396,2012Q4,2,8,7,7,3,9,0.0,150840.0,0,0.0,0.0,27,38,44,8,2
397,2012Q4,2,9,17,15,3,9,0.0,150840.0,0,0.0,0.0,28,39,44,9,2
398,2012Q4,3,0,32,32,3,9,0.0,299090.0,0,0.0,0.0,29,30,45,0,3
399,2012Q4,3,1,1,1,3,9,0.0,299090.0,0,0.0,0.0,30,31,45,1,3
400,2012Q4,3,2,36,33,3,9,0.0,299090.0,0,0.0,0.0,31,32,45,2,3
401,2012Q4,3,3,9,8,3,9,0.0,299090.0,0,0.0,0.0,32,33,45,3,3
402,2012Q4,3,4,42,41,3,9,0.0,299090.0,0,0.0,0.0,33,34,45,4,3
403,2012Q4,3,5,7,7,3,9,0.0,299090.0,0,0.0,0.0,34,35,45,5,3
404,2012Q4,3,6,8,7,3,9,0.0,299090.0,0,0.0,0.0,35,36,45,6,3
405,2012Q4,3,7,3,3,3,9,0.0,299090.0,0,0.0,0.0,36,37,45,7,3
406,2012Q4,3,8,24,24,3,9,0.0,299090.0,0,0.0,0.0,37,38,45,8,3
407,2012Q4,3,9,26,25,3,9,0.0,299090.0,0,0.0,0.0,38,39,45,9,3
408,2012Q4,4,0,88,88,3,9,0.0,573400.0,0,0.0,0.0,39,30,46,0,4
409,2012Q4,4,1,4,4,3,9,0.0,573400.0,0,0.0,0.0,40,31,46,1,4
410,2012Q4,4,2,58,54,3,9,0.0,573400.0,0,0.0,0.0,41,32,46,2,4
411,2012Q4,4,3,5,4,3,9,0.0,573400.0,0,0.0,0.0,42,33,46,3,4
412,2012Q4,4,4,50,48,3,9,0.0,573400.0,0,0.0,0.0,43,34,46,4,4
413,2012Q4,4,5,10,10,3,9,0.0,573400.0,0,0.0,0.0,44,35,46,5,4
414,2012Q4,4,6,6,5,3,9,0.0,573400.0,0,0.0,0.0,45,36,46,6,4
415,2012Q4,4,7,6,6,3,9,0.0,573400.0,0,0.0,0.0,46,37,46,7,4
416,2012Q4,4,8,37,37,3,9,0.0,573400.0,0,0.0,0.0,47,38,46,8,4
417,2012Q4,4,9,41,35,3,9,0.0,573400.0,0,0.0,0.0,48,39,46,9,4
418,2012Q4,5,0,47,47,3,9,0.0,319800.0,0,0.0,0.0,49,30,47,0,5
419,2012Q4,5,1,1,1,3,9,0.0,319800.0,0,0.0,0.0,50,31,47,1,5
420,2012Q4,5,2,30,27,3,9,0.0,319800.0,0,0.0,0.0,51,32,47,2,5
421,2012Q4,5,3,9,6,3,9,0.0,319800.0,0,0.0,0.0,52,33,47,3,5
422,2012Q4,5,4,41,37,3,9,0.0,319800.0,0,0.0,0.0,53,34,47,4,5
423,2012Q4,5,5,11,11,3,9,0.0,319800.0,0,0.0,0.0,54,35,47,5,5
424,2012Q4,5,6,11,11,3,9,0.0,319800.0,0,0.0,0.0,55,36,47,6,5
425,2012Q4,5,7,3,3,3,9,0.0,319800.0,0,0.0,0.0,56,37,47,7,5
426,2012Q4,5,8,14,14,3,9,0.0,319800.0,0,0.0,0.0,57,38,47,8,5
427,2012Q4,5,9,15,13,3,9,0.0,319800.0,0,0.0,0.0,58,39,47,9,5
428,2012Q4,6,0,173,173,3,9,0.0,843740.0,0,0.0,0.0,59,30,48,0,6
429,2012Q4,6,1,4,4,3,9,0.0,843740.0,0,0.0,0.0,60,31,48,1,6
430,2012Q4,6,2,108,102,3,9,0.0,843740.0,0,0.0,0.0,61,32,48,2,6
431,2012Q4,6,3,14,14,3,9,0.0,843740.0,0,0.0,0.0,62,33,48,3,6
432,2012Q4,6,4,80,78,3,9,0.0,843740.0,0,0.0,0.0,63,34,48,4,6
433,2012Q4,6,5,17,16,3,9,0.0,843740.0,0,0.0,0.0,64,35,48,5,6
434,2012Q4,6,6,20,20,3,9,0.0,843740.0,0,0.0,0.0,65,36,48,6,6
435,2012Q4,6,7,6,6,3,9,0.0,843740.0,0,0.0,0.0,66,37,48,7,6
436,2012Q4,6,8,69,68,3,9,0.0,843740.0,0,0.0,0.0,67,38,48,8,6
437,2012Q4,6,9,72,65,3,9,0.0,843740.0,0,0.0,0.0,68,39,48,9,6
438,2012Q4,7,0,2,2,3,9,0.0,21530.0,0,0.0,0.0,69,30,49,0,7
439,2012Q4,7,2,1,1,3,9,0.0,21530.0,0,0.0,0.0,70,32,49,2,7
440,2012Q4,7,4,1,1,3,9,0.0,21530.0,0,0.0,0.0,129,34,49,4,7
441,2012Q4,7,6,1,1,3,9,0.0,21530.0,0,0.0,0.0,131,36,49,6,7
442,2012Q4,7,7,1,1,3,9,0.0,21530.0,0,0.0,0.0,132,37,49,7,7
443,2012Q4,7,8,2,2,3,9,0.0,21530.0,0,0.0,0.0,71,38,49,8,7
444,2012Q4,8,2,8,8,3,9,0.0,23210.0,0,0.0,0.0,74,32,50,2,8
445,2012Q4,8,3,1,1,3,9,0.0,23210.0,0,0.0,0.0,133,33,50,3,8
446,2012Q4,8,4,1,1,3,9,0.0,23210.0,0,0.0,0.0,75,34,50,4,8
447,2012Q4,8,5,1,1,3,9,0.0,23210.0,0,0.0,0.0,76,35,50,5,8
448,2012Q4,8,6,1,1,3,9,0.0,23210.0,0,0.0,0.0,77,36,50,6,8
449,2012Q4,8,8,4,4,3,9,0.0,23210.0,0,0.0,0.0,78,38,50,8,8
450,2012Q4,8,9,2,2,3,9,0.0,23210.0,0,0.0,0.0,79,39,50,9,8
451,2012Q4,9,2,2,2,3,9,0.0,27560.0,0,0.0,0.0,80,32,51,2,9
452,2012Q4,9,4,4,4,3,9,0.0,27560.0,0,0.0,0.0,81,34,51,4,9
453,2012Q4,9,5,1,1,3,9,0.0,27560.0,0,0.0,0.0,134,35,51,5,9
454,2012Q4,9,6,2,2,3,9,0.0,27560.0,0,0.0,0.0,135,36,51,6,9
455,2012Q4,9,7,1,1,3,9,0.0,27560.0,0,0.0,0.0,128,37,51,7,9
456,2012Q4,9,8,2,2,3,9,0.0,27560.0,0,0.0,0.0,82,38,51,8,9
457,2012Q4,9,9,2,2,3,9,0.0,27560.0,0,0.0,0.0,83,39,51,9,9
458,2012Q4,10,0,22,22,3,9,0.0,366210.0,0,0.0,0.0,84,30,52,0,10
459,2012Q4,10,1,3,3,3,9,0.0,366210.0,0,0.0,0.0,85,31,52,1,10
460,2012Q4,10,2,34,33,3,9,0.0,366210.0,0,0.0,0.0,86,32,52,2,10
461,2012Q4,10,3,4,4,3,9,0.0,366210.0,0,0.0,0.0,87,33,52,3,10
462,2012Q4,10,4,43,38,3,9,0.0,366210.0,0,0.0,0.0,88,34,52,4,10
463,2012Q4,10,5,5,4,3,9,0.0,366210.0,0,0.0,0.0,89,35,52,5,10
464,2012Q4,10,6,5,5,3,9,0.0,366210.0,0,0.0,0.0,90,36,52,6,10
465,2012Q4,10,7,11,10,3,9,0.0,366210.0,0,0.0,0.0,91,37,52,7,10
466,2012Q4,10,8,14,14,3,9,0.0,366210.0,0,0.0,0.0,92,38,52,8,10
467,2012Q4,10,9,31,31,3,9,0.0,366210.0,0,0.0,0.0,93,39,52,9,10
468,2012Q4,11,0,62,61,3,9,0.0,411740.0,0,0.0,0.0,94,30,53,0,11
469,2012Q4,11,1,4,4,3,9,0.0,411740.0,0,0.0,0.0,95,31,53,1,11
470,2012Q4,11,2,30,28,3,9,0.0,411740.0,0,0.0,0.0,96,32,53,2,11
471,2012Q4,11,3,6,5,3,9,0.0,411740.0,0,0.0,0.0,97,33,53,3,11
472,2012Q4,11,4,48,44,3,9,0.0,411740.0,0,0.0,0.0,98,34,53,4,11
473,2012Q4,11,6,6,6,3,9,0.0,411740.0,0,0.0,0.0,100,36,53,6,11
474,2012Q4,11,7,6,6,3,9,0.0,411740.0,0,0.0,0.0,101,37,53,7,11
475,2012Q4,11,8,15,15,3,9,0.0,411740.0,0,0.0,0.0,102,38,53,8,11
476,2012Q4,11,9,31,29,3,9,0.0,411740.0,0,0.0,0.0,103,39,53,9,11
477,2012Q4,12,0,277,276,3,9,0.0,1137320.0,0,0.0,0.0,104,30,54,0,12
478,2012Q4,12,1,4,3,3,9,0.0,1137320.0,0,0.0,0.0,105,31,54,1,12
479,2012Q4,12,2,102,100,3,9,0.0,1137320.0,0,0.0,0.0,106,32,54,2,12
480,2012Q4,12,3,41,39,3,9,0.0,1137320.0,0,0.0,0.0,107,33,54,3,12
481,2012Q4,12,4,156,142,3,9,0.0,1137320.0,0,0.0,0.0,108,34,54,4,12
482,2012Q4,12,5,16,15,3,9,0.0,1137320.0,0,0.0,0.0,109,35,54,5,12
483,2012Q4,12,6,17,17,3,9,0.0,1137320.0,0,0.0,0.0,110,36,54,6,12
484,2012Q4,12,7,7,7,3,9,0.0,1137320.0,0,0.0,0.0,111,37,54,7,12
485,2012Q4,12,8,85,77,3,9,0.0,1137320.0,0,0.0,0.0,112,38,54,8,12
486,2012Q4,12,9,98,87,3,9,0.0,1137320.0,0,0.0,0.0,113,39,54,9,12
487,2012Q4,13,0,51,51,3,9,0.0,652220.0,0,0.0,0.0,114,30,55,0,13
488,2012Q4,13,1,10,10,3,9,0.0,652220.0,0,0.0,0.0,115,31,55,1,13
489,2012Q4,13,2,43,41,3,9,0.0,652220.0,0,0.0,0.0,116,32,55,2,13
490,2012Q4,13,3,10,10,3,9,0.0,652220.0,0,0.0,0.0,117,33,55,3,13
491,2012Q4,13,4,57,57,3,9,0.0,652220.0,0,0.0,0.0,118,34,55,4,13
492,2012Q4,13,5,10,10,3,9,0.0,652220.0,0,0.0,0.0,119,35,55,5,13
493,2012Q4,13,6,12,10,3,9,0.0,652220.0,0,0.0,0.0,120,36,55,6,13
494,2012Q4,13,7,10,10,3,9,0.0,652220.0,0,0.0,0.0,121,37,55,7,13
495,2012Q4,13,8,30,29,3,9,0.0,652220.0,0,0.0,0.0,122,38,55,8,13
496,2012Q4,13,9,42,41,3,9,0.0,652220.0,0,0.0,0.0,123,39,55,9,13
497,2013Q1,0,0,72,72,4,16,0.0,372240.0,0,0.0,0.0,0,40,56,0,0
498,2013Q1,0,1,2,2,4,16,0.0,372240.0,0,0.0,0.0,1,41,56,1,0
499,2013Q1,0,2,34,29,4,16,0.0,372240.0,0,0.0,0.0,2,42,56,2,0
500,2013Q1,0,3,11,11,4,16,0.0,372240.0,0,0.0,0.0,3,43,56,3,0
501,2013Q1,0,4,70,69,4,16,0.0,372240.0,0,0.0,0.0,4,44,56,4,0
502,2013Q1,0,5,6,6,4,16,0.0,372240.0,0,0.0,0.0,5,45,56,5,0
503,2013Q1,0,6,9,9,4,16,0.0,372240.0,0,0.0,0.0,6,46,56,6,0
504,2013Q1,0,7,4,4,4,16,0.0,372240.0,0,0.0,0.0,7,47,56,7,0
505,2013Q1,0,8,32,30,4,16,0.0,372240.0,0,0.0,0.0,8,48,56,8,0
506,2013Q1,0,9,43,36,4,16,0.0,372240.0,0,0.0,0.0,9,49,56,9,0
507,2013Q1,1,0,12,12,4,16,0.0,113880.0,0,0.0,0.0,10,40,57,0,1
508,2013Q1,1,1,1,1,4,16,0.0,113880.0,0,0.0,0.0,11,41,57,1,1
509,2013Q1,1,2,9,8,4,16,0.0,113880.0,0,0.0,0.0,12,42,57,2,1
510,2013Q1,1,3,2,2,4,16,0.0,113880.0,0,0.0,0.0,13,43,57,3,1
511,2013Q1,1,4,12,12,4,16,0.0,113880.0,0,0.0,0.0,14,44,57,4,1
512,2013Q1,1,5,4,4,4,16,0.0,113880.0,0,0.0,0.0,15,45,57,5,1
513,2013Q1,1,6,4,4,4,16,0.0,113880.0,0,0.0,0.0,16,46,57,6,1
514,2013Q1,1,7,9,9,4,16,0.0,113880.0,0,0.0,0.0,17,47,57,7,1
515,2013Q1,1,8,12,12,4,16,0.0,113880.0,0,0.0,0.0,18,48,57,8,1
516,2013Q1,1,9,7,7,4,16,0.0,113880.0,0,0.0,0.0,19,49,57,9,1
517,2013Q1,2,0,22,22,4,16,0.0,150280.0,0,0.0,0.0,20,40,58,0,2
518,2013Q1,2,1,2,1,4,16,0.0,150280.0,0,0.0,0.0,124,41,58,1,2
519,2013Q1,2,2,19,18,4,16,0.0,150280.0,0,0.0,0.0,21,42,58,2,2
520,2013Q1,2,4,14,14,4,16,0.0,150280.0,0,0.0,0.0,23,44,58,4,2
521,2013Q1,2,5,3,3,4,16,0.0,150280.0,0,0.0,0.0,24,45,58,5,2
522,2013Q1,2,6,7,7,4,16,0.0,150280.0,0,0.0,0.0,25,46,58,6,2
523,2013Q1,2,7,3,3,4,16,0.0,150280.0,0,0.0,0.0,26,47,58,7,2
524,2013Q1,2,8,13,13,4,16,0.0,150280.0,0,0.0,0.0,27,48,58,8,2
525,2013Q1,2,9,19,19,4,16,0.0,150280.0,0,0.0,0.0,28,49,58,9,2
526,2013Q1,3,0,23,21,4,16,0.0,299670.0,0,0.0,0.0,29,40,59,0,3
527,2013Q1,3,1,1,0,4,16,0.0,299670.0,0,0.0,0.0,30,41,59,1,3
528,2013Q1,3,2,39,37,4,16,0.0,299670.0,0,0.0,0.0,31,42,59,2,3
529,2013Q1,3,3,4,4,4,16,0.0,299670.0,0,0.0,0.0,32,43,59,3,3
530,2013Q1,3,4,33,33,4,16,0.0,299670.0,0,0.0,0.0,33,44,59,4,3
531,2013Q1,3,5,4,4,4,16,0.0,299670.0,0,0.0,0.0,34,45,59,5,3
532,2013Q1,3,6,6,6,4,16,0.0,299670.0,0,0.0,0.0,35,46,59,6,3
533,2013Q1,3,7,2,2,4,16,0.0,299670.0,0,0.0,0.0,36,47,59,7,3
534,2013Q1,3,8,23,23,4,16,0.0,299670.0,0,0.0,0.0,37,48,59,8,3
535,2013Q1,3,9,21,19,4,16,0.0,299670.0,0,0.0,0.0,38,49,59,9,3
536,2013Q1,4,0,75,75,4,16,0.0,579200.0,0,0.0,0.0,39,40,60,0,4
537,2013Q1,4,1,5,5,4,16,0.0,579200.0,0,0.0,0.0,40,41,60,1,4
538,2013Q1,4,2,45,42,4,16,0.0,579200.0,0,0.0,0.0,41,42,60,2,4
539,2013Q1,4,3,8,5,4,16,0.0,579200.0,0,0.0,0.0,42,43,60,3,4
540,2013Q1,4,4,65,60,4,16,0.0,579200.0,0,0.0,0.0,43,44,60,4,4
541,2013Q1,4,5,11,5,4,16,0.0,579200.0,0,0.0,0.0,44,45,60,5,4
542,2013Q1,4,6,6,5,4,16,0.0,579200.0,0,0.0,0.0,45,46,60,6,4
543,2013Q1,4,7,7,7,4,16,0.0,579200.0,0,0.0,0.0,46,47,60,7,4
544,2013Q1,4,8,34,30,4,16,0.0,579200.0,0,0.0,0.0,47,48,60,8,4
545,2013Q1,4,9,31,26,4,16,0.0,579200.0,0,0.0,0.0,48,49,60,9,4
546,2013Q1,5,0,41,38,4,16,0.0,320980.0,0,0.0,0.0,49,40,61,0,5
547,2013Q1,5,1,2,2,4,16,0.0,320980.0,0,0.0,0.0,50,41,61,1,5
548,2013Q1,5,2,29,24,4,16,0.0,320980.0,0,0.0,0.0,51,42,61,2,5
549,2013Q1,5,3,2,2,4,16,0.0,320980.0,0,0.0,0.0,52,43,61,3,5
550,2013Q1,5,4,24,22,4,16,0.0,320980.0,0,0.0,0.0,53,44,61,4,5
551,2013Q1,5,5,7,7,4,16,0.0,320980.0,0,0.0,0.0,54,45,61,5,5
552,2013Q1,5,6,5,5,4,16,0.0,320980.0,0,0.0,0.0,55,46,61,6,5
553,2013Q1,5,7,4,4,4,16,0.0,320980.0,0,0.0,0.0,56,47,61,7,5
554,2013Q1,5,8,22,21,4,16,0.0,320980.0,0,0.0,0.0,57,48,61,8,5
555,2013Q1,5,9,13,10,4,16,0.0,320980.0,0,0.0,0.0,58,49,61,9,5
556,2013Q1,6,0,147,147,4,16,0.0,849720.0,0,0.0,0.0,59,40,62,0,6
557,2013Q1,6,1,6,6,4,16,0.0,849720.0,0,0.0,0.0,60,41,62,1,6
558,2013Q1,6,2,103,96,4,16,0.0,849720.0,0,0.0,0.0,61,42,62,2,6
559,2013Q1,6,3,20,19,4,16,0.0,849720.0,0,0.0,0.0,62,43,62,3,6
560,2013Q1,6,4,75,64,4,16,0.0,849720.0,0,0.0,0.0,63,44,62,4,6
561,2013Q1,6,5,15,14,4,16,0.0,849720.0,0,0.0,0.0,64,45,62,5,6
562,2013Q1,6,6,14,14,4,16,0.0,849720.0,0,0.0,0.0,65,46,62,6,6
563,2013Q1,6,7,4,4,4,16,0.0,849720.0,0,0.0,0.0,66,47,62,7,6
