,Quarter,HB,CancerType,NumberOfEligibleReferrals31DayStandard,NumberOfEligibleReferralsTreatedWithin31Days,Date,Pandemic,PopSize,Pandemic_cat,JustPandemic,PandemicRecovery,HB_Cancertypes,Date_Cancertypes,Date_HB,Pandemic_cat_Cancertypes,Pandemic_cat_HB
294,2012Q3,3,6,24,24,2,0.0,299090.0,0,0.0,0.0,36,26,31,6,3
295,2012Q3,3,7,8,8,2,0.0,299090.0,0,0.0,0.0,37,27,31,7,3
296,2012Q3,3,8,74,74,2,0.0,299090.0,0,0.0,0.0,38,28,31,8,3
297,2012Q3,3,9,100,92,2,0.0,299090.0,0,0.0,0.0,39,29,31,9,3
298,2012Q3,4,0,242,242,2,0.0,573400.0,0,0.0,0.0,40,20,32,0,4
299,2012Q3,4,1,10,10,2,0.0,573400.0,0,0.0,0.0,41,21,32,1,4
300,2012Q3,4,2,202,194,2,0.0,573400.0,0,0.0,0.0,42,22,32,2,4
301,2012Q3,4,3,52,48,2,0.0,573400.0,0,0.0,0.0,43,23,32,3,4
302,2012Q3,4,4,170,170,2,0.0,573400.0,0,0.0,0.0,44,24,32,4,4
303,2012Q3,4,5,46,46,2,0.0,573400.0,0,0.0,0.0,45,25,32,5,4
304,2012Q3,4,6,54,54,2,0.0,573400.0,0,0.0,0.0,46,26,32,6,4
305,2012Q3,4,7,16,16,2,0.0,573400.0,0,0.0,0.0,47,27,32,7,4
306,2012Q3,4,8,74,72,2,0.0,573400.0,0,0.0,0.0,48,28,32,8,4
307,2012Q3,4,9,216,204,2,0.0,573400.0,0,0.0,0.0,49,29,32,9,4
308,2012Q3,5,0,152,144,2,0.0,319800.0,0,0.0,0.0,50,20,33,0,5
309,2012Q3,5,2,78,76,2,0.0,319800.0,0,0.0,0.0,52,22,33,2,5
310,2012Q3,5,3,40,34,2,0.0,319800.0,0,0.0,0.0,53,23,33,3,5
311,2012Q3,5,4,94,94,2,0.0,319800.0,0,0.0,0.0,54,24,33,4,5
312,2012Q3,5,5,34,32,2,0.0,319800.0,0,0.0,0.0,55,25,33,5,5
313,2012Q3,5,6,80,80,2,0.0,319800.0,0,0.0,0.0,56,26,33,6,5
314,2012Q3,5,7,18,18,2,0.0,319800.0,0,0.0,0.0,57,27,33,7,5
315,2012Q3,5,8,66,66,2,0.0,319800.0,0,0.0,0.0,58,28,33,8,5
316,2012Q3,5,9,128,112,2,0.0,319800.0,0,0.0,0.0,59,29,33,9,5
317,2012Q3,6,0,350,350,2,0.0,843740.0,0,0.0,0.0,60,20,34,0,6
318,2012Q3,6,1,22,22,2,0.0,843740.0,0,0.0,0.0,61,21,34,1,6
319,2012Q3,6,2,208,196,2,0.0,843740.0,0,0.0,0.0,62,22,34,2,6
320,2012Q3,6,3,86,86,2,0.0,843740.0,0,0.0,0.0,63,23,34,3,6
321,2012Q3,6,4,302,298,2,0.0,843740.0,0,0.0,0.0,64,24,34,4,6
322,2012Q3,6,5,98,98,2,0.0,843740.0,0,0.0,0.0,65,25,34,5,6
323,2012Q3,6,6,90,90,2,0.0,843740.0,0,0.0,0.0,66,26,34,6,6
324,2012Q3,6,7,46,36,2,0.0,843740.0,0,0.0,0.0,67,27,34,7,6
325,2012Q3,6,8,152,150,2,0.0,843740.0,0,0.0,0.0,68,28,34,8,6
326,2012Q3,6,9,308,292,2,0.0,843740.0,0,0.0,0.0,69,29,34,9,6
327,2012Q3,7,0,2,2,2,0.0,21530.0,0,0.0,0.0,70,20,35,0,7
328,2012Q3,7,2,4,4,2,0.0,21530.0,0,0.0,0.0,71,22,35,2,7
329,2012Q3,7,4,4,4,2,0.0,21530.0,0,0.0,0.0,132,24,35,4,7
330,2012Q3,7,5,2,2,2,0.0,21530.0,0,0.0,0.0,129,25,35,5,7
331,2012Q3,7,9,4,4,2,0.0,21530.0,0,0.0,0.0,74,29,35,9,7
332,2012Q3,8,0,12,12,2,0.0,23210.0,0,0.0,0.0,75,20,36,0,8
333,2012Q3,8,2,2,2,2,0.0,23210.0,0,0.0,0.0,76,22,36,2,8
334,2012Q3,8,4,6,6,2,0.0,23210.0,0,0.0,0.0,78,24,36,4,8
335,2012Q3,8,6,2,2,2,0.0,23210.0,0,0.0,0.0,80,26,36,6,8
336,2012Q3,8,7,2,2,2,0.0,23210.0,0,0.0,0.0,130,27,36,7,8
337,2012Q3,8,8,4,4,2,0.0,23210.0,0,0.0,0.0,81,28,36,8,8
338,2012Q3,8,9,4,4,2,0.0,23210.0,0,0.0,0.0,82,29,36,9,8
339,2012Q3,9,1,2,2,2,0.0,27560.0,0,0.0,0.0,133,21,37,1,9
340,2012Q3,9,2,14,12,2,0.0,27560.0,0,0.0,0.0,83,22,37,2,9
341,2012Q3,9,3,6,4,2,0.0,27560.0,0,0.0,0.0,84,23,37,3,9
342,2012Q3,9,4,8,8,2,0.0,27560.0,0,0.0,0.0,85,24,37,4,9
343,2012Q3,9,6,2,2,2,0.0,27560.0,0,0.0,0.0,86,26,37,6,9
344,2012Q3,9,9,8,8,2,0.0,27560.0,0,0.0,0.0,88,29,37,9,9
345,2012Q3,10,0,94,94,2,0.0,366210.0,0,0.0,0.0,89,20,38,0,10
346,2012Q3,10,1,8,8,2,0.0,366210.0,0,0.0,0.0,90,21,38,1,10
347,2012Q3,10,2,124,122,2,0.0,366210.0,0,0.0,0.0,91,22,38,2,10
348,2012Q3,10,3,30,28,2,0.0,366210.0,0,0.0,0.0,92,23,38,3,10
349,2012Q3,10,4,172,172,2,0.0,366210.0,0,0.0,0.0,93,24,38,4,10
350,2012Q3,10,5,20,20,2,0.0,366210.0,0,0.0,0.0,94,25,38,5,10
351,2012Q3,10,6,44,42,2,0.0,366210.0,0,0.0,0.0,95,26,38,6,10
352,2012Q3,10,7,20,18,2,0.0,366210.0,0,0.0,0.0,96,27,38,7,10
353,2012Q3,10,8,86,86,2,0.0,366210.0,0,0.0,0.0,97,28,38,8,10
354,2012Q3,10,9,184,174,2,0.0,366210.0,0,0.0,0.0,98,29,38,9,10
355,2012Q3,11,0,206,204,2,0.0,411740.0,0,0.0,0.0,99,20,39,0,11
356,2012Q3,11,1,4,4,2,0.0,411740.0,0,0.0,0.0,100,21,39,1,11
357,2012Q3,11,2,140,140,2,0.0,411740.0,0,0.0,0.0,101,22,39,2,11
358,2012Q3,11,3,50,48,2,0.0,411740.0,0,0.0,0.0,102,23,39,3,11
359,2012Q3,11,4,148,148,2,0.0,411740.0,0,0.0,0.0,103,24,39,4,11
360,2012Q3,11,5,42,42,2,0.0,411740.0,0,0.0,0.0,104,25,39,5,11
361,2012Q3,11,6,66,58,2,0.0,411740.0,0,0.0,0.0,105,26,39,6,11
362,2012Q3,11,7,30,30,2,0.0,411740.0,0,0.0,0.0,106,27,39,7,11
363,2012Q3,11,8,102,102,2,0.0,411740.0,0,0.0,0.0,107,28,39,8,11
364,2012Q3,11,9,204,192,2,0.0,411740.0,0,0.0,0.0,108,29,39,9,11
365,2012Q3,12,0,586,582,2,0.0,1137320.0,0,0.0,0.0,109,20,40,0,12
366,2012Q3,12,1,16,14,2,0.0,1137320.0,0,0.0,0.0,110,21,40,1,12
367,2012Q3,12,2,388,380,2,0.0,1137320.0,0,0.0,0.0,111,22,40,2,12
368,2012Q3,12,3,206,198,2,0.0,1137320.0,0,0.0,0.0,112,23,40,3,12
369,2012Q3,12,4,560,556,2,0.0,1137320.0,0,0.0,0.0,113,24,40,4,12
370,2012Q3,12,5,108,108,2,0.0,1137320.0,0,0.0,0.0,114,25,40,5,12
371,2012Q3,12,6,108,106,2,0.0,1137320.0,0,0.0,0.0,115,26,40,6,12
372,2012Q3,12,7,8,8,2,0.0,1137320.0,0,0.0,0.0,116,27,40,7,12
373,2012Q3,12,8,304,302,2,0.0,1137320.0,0,0.0,0.0,117,28,40,8,12
374,2012Q3,12,9,560,522,2,0.0,1137320.0,0,0.0,0.0,118,29,40,9,12
375,2012Q3,13,0,146,146,2,0.0,652220.0,0,0.0,0.0,119,20,41,0,13
376,2012Q3,13,1,18,16,2,0.0,652220.0,0,0.0,0.0,120,21,41,1,13
377,2012Q3,13,2,136,136,2,0.0,652220.0,0,0.0,0.0,121,22,41,2,13
378,2012Q3,13,3,36,36,2,0.0,652220.0,0,0.0,0.0,122,23,41,3,13
379,2012Q3,13,4,192,190,2,0.0,652220.0,0,0.0,0.0,123,24,41,4,13
380,2012Q3,13,5,50,50,2,0.0,652220.0,0,0.0,0.0,124,25,41,5,13
381,2012Q3,13,6,58,52,2,0.0,652220.0,0,0.0,0.0,125,26,41,6,13
382,2012Q3,13,7,24,24,2,0.0,652220.0,0,0.0,0.0,126,27,41,7,13
383,2012Q3,13,8,118,116,2,0.0,652220.0,0,0.0,0.0,127,28,41,8,13
384,2012Q3,13,9,166,156,2,0.0,652220.0,0,0.0,0.0,128,29,41,9,13
385,2012Q4,0,0,180,178,3,0.0,373220.0,0,0.0,0.0,0,30,42,0,0
386,2012Q4,0,1,4,4,3,0.0,373220.0,0,0.0,0.0,1,31,42,1,0
387,2012Q4,0,2,160,152,3,0.0,373220.0,0,0.0,0.0,2,32,42,2,0
388,2012Q4,0,3,32,30,3,0.0,373220.0,0,0.0,0.0,3,33,42,3,0
389,2012Q4,0,4,164,164,3,0.0,373220.0,0,0.0,0.0,4,34,42,4,0
390,2012Q4,0,5,10,10,3,0.0,373220.0,0,0.0,0.0,5,35,42,5,0
391,2012Q4,0,6,32,32,3,0.0,373220.0,0,0.0,0.0,6,36,42,6,0
392,2012Q4,0,7,8,8,3,0.0,373220.0,0,0.0,0.0,7,37,42,7,0
393,2012Q4,0,8,96,96,3,0.0,373220.0,0,0.0,0.0,8,38,42,8,0
394,2012Q4,0,9,196,194,3,0.0,373220.0,0,0.0,0.0,9,39,42,9,0
395,2012Q4,1,0,48,48,3,0.0,113720.0,0,0.0,0.0,10,30,43,0,1
396,2012Q4,1,1,2,2,3,0.0,113720.0,0,0.0,0.0,11,31,43,1,1
397,2012Q4,1,2,34,34,3,0.0,113720.0,0,0.0,0.0,12,32,43,2,1
398,2012Q4,1,3,6,6,3,0.0,113720.0,0,0.0,0.0,13,33,43,3,1
399,2012Q4,1,4,42,42,3,0.0,113720.0,0,0.0,0.0,14,34,43,4,1
400,2012Q4,1,5,36,36,3,0.0,113720.0,0,0.0,0.0,15,35,43,5,1
401,2012Q4,1,6,10,10,3,0.0,113720.0,0,0.0,0.0,16,36,43,6,1
402,2012Q4,1,7,14,14,3,0.0,113720.0,0,0.0,0.0,17,37,43,7,1
403,2012Q4,1,8,34,34,3,0.0,113720.0,0,0.0,0.0,18,38,43,8,1
404,2012Q4,1,9,30,30,3,0.0,113720.0,0,0.0,0.0,19,39,43,9,1
405,2012Q4,2,0,46,46,3,0.0,150840.0,0,0.0,0.0,20,30,44,0,2
406,2012Q4,2,1,4,4,3,0.0,150840.0,0,0.0,0.0,21,31,44,1,2
407,2012Q4,2,2,68,68,3,0.0,150840.0,0,0.0,0.0,22,32,44,2,2
408,2012Q4,2,3,22,22,3,0.0,150840.0,0,0.0,0.0,23,33,44,3,2
409,2012Q4,2,4,62,62,3,0.0,150840.0,0,0.0,0.0,24,34,44,4,2
410,2012Q4,2,5,8,8,3,0.0,150840.0,0,0.0,0.0,25,35,44,5,2
411,2012Q4,2,6,12,12,3,0.0,150840.0,0,0.0,0.0,26,36,44,6,2
412,2012Q4,2,7,8,8,3,0.0,150840.0,0,0.0,0.0,27,37,44,7,2
413,2012Q4,2,8,30,28,3,0.0,150840.0,0,0.0,0.0,28,38,44,8,2
414,2012Q4,2,9,96,92,3,0.0,150840.0,0,0.0,0.0,29,39,44,9,2
415,2012Q4,3,0,84,84,3,0.0,299090.0,0,0.0,0.0,30,30,45,0,3
416,2012Q4,3,1,6,4,3,0.0,299090.0,0,0.0,0.0,31,31,45,1,3
417,2012Q4,3,2,104,98,3,0.0,299090.0,0,0.0,0.0,32,32,45,2,3
418,2012Q4,3,3,38,38,3,0.0,299090.0,0,0.0,0.0,33,33,45,3,3
419,2012Q4,3,4,118,118,3,0.0,299090.0,0,0.0,0.0,34,34,45,4,3
420,2012Q4,3,5,26,26,3,0.0,299090.0,0,0.0,0.0,35,35,45,5,3
421,2012Q4,3,6,30,30,3,0.0,299090.0,0,0.0,0.0,36,36,45,6,3
422,2012Q4,3,7,14,14,3,0.0,299090.0,0,0.0,0.0,37,37,45,7,3
423,2012Q4,3,8,72,72,3,0.0,299090.0,0,0.0,0.0,38,38,45,8,3
424,2012Q4,3,9,92,92,3,0.0,299090.0,0,0.0,0.0,39,39,45,9,3
425,2012Q4,4,0,248,248,3,0.0,573400.0,0,0.0,0.0,40,30,46,0,4
426,2012Q4,4,1,10,10,3,0.0,573400.0,0,0.0,0.0,41,31,46,1,4
427,2012Q4,4,2,150,150,3,0.0,573400.0,0,0.0,0.0,42,32,46,2,4
428,2012Q4,4,3,44,42,3,0.0,573400.0,0,0.0,0.0,43,33,46,3,4
429,2012Q4,4,4,148,148,3,0.0,573400.0,0,0.0,0.0,44,34,46,4,4
430,2012Q4,4,5,30,30,3,0.0,573400.0,0,0.0,0.0,45,35,46,5,4
431,2012Q4,4,6,56,54,3,0.0,573400.0,0,0.0,0.0,46,36,46,6,4
432,2012Q4,4,7,14,14,3,0.0,573400.0,0,0.0,0.0,47,37,46,7,4
433,2012Q4,4,8,106,106,3,0.0,573400.0,0,0.0,0.0,48,38,46,8,4
434,2012Q4,4,9,262,250,3,0.0,573400.0,0,0.0,0.0,49,39,46,9,4
435,2012Q4,5,0,138,134,3,0.0,319800.0,0,0.0,0.0,50,30,47,0,5
436,2012Q4,5,1,2,2,3,0.0,319800.0,0,0.0,0.0,51,31,47,1,5
437,2012Q4,5,2,102,96,3,0.0,319800.0,0,0.0,0.0,52,32,47,2,5
438,2012Q4,5,3,32,28,3,0.0,319800.0,0,0.0,0.0,53,33,47,3,5
439,2012Q4,5,4,122,114,3,0.0,319800.0,0,0.0,0.0,54,34,47,4,5
440,2012Q4,5,5,38,36,3,0.0,319800.0,0,0.0,0.0,55,35,47,5,5
441,2012Q4,5,6,34,34,3,0.0,319800.0,0,0.0,0.0,56,36,47,6,5
442,2012Q4,5,7,8,8,3,0.0,319800.0,0,0.0,0.0,57,37,47,7,5
443,2012Q4,5,8,58,58,3,0.0,319800.0,0,0.0,0.0,58,38,47,8,5
444,2012Q4,5,9,100,94,3,0.0,319800.0,0,0.0,0.0,59,39,47,9,5
445,2012Q4,6,0,424,424,3,0.0,843740.0,0,0.0,0.0,60,30,48,0,6
446,2012Q4,6,1,14,14,3,0.0,843740.0,0,0.0,0.0,61,31,48,1,6
447,2012Q4,6,2,290,282,3,0.0,843740.0,0,0.0,0.0,62,32,48,2,6
448,2012Q4,6,3,86,86,3,0.0,843740.0,0,0.0,0.0,63,33,48,3,6
449,2012Q4,6,4,276,274,3,0.0,843740.0,0,0.0,0.0,64,34,48,4,6
450,2012Q4,6,5,68,68,3,0.0,843740.0,0,0.0,0.0,65,35,48,5,6
451,2012Q4,6,6,72,70,3,0.0,843740.0,0,0.0,0.0,66,36,48,6,6
452,2012Q4,6,7,20,20,3,0.0,843740.0,0,0.0,0.0,67,37,48,7,6
453,2012Q4,6,8,222,222,3,0.0,843740.0,0,0.0,0.0,68,38,48,8,6
454,2012Q4,6,9,322,312,3,0.0,843740.0,0,0.0,0.0,69,39,48,9,6
455,2012Q4,7,0,4,4,3,0.0,21530.0,0,0.0,0.0,70,30,49,0,7
456,2012Q4,7,2,2,2,3,0.0,21530.0,0,0.0,0.0,71,32,49,2,7
457,2012Q4,7,4,2,2,3,0.0,21530.0,0,0.0,0.0,132,34,49,4,7
458,2012Q4,7,6,4,4,3,0.0,21530.0,0,0.0,0.0,134,36,49,6,7
459,2012Q4,7,7,2,2,3,0.0,21530.0,0,0.0,0.0,135,37,49,7,7
460,2012Q4,7,8,6,6,3,0.0,21530.0,0,0.0,0.0,73,38,49,8,7
461,2012Q4,8,2,28,28,3,0.0,23210.0,0,0.0,0.0,76,32,50,2,8
462,2012Q4,8,3,2,2,3,0.0,23210.0,0,0.0,0.0,77,33,50,3,8
463,2012Q4,8,4,6,6,3,0.0,23210.0,0,0.0,0.0,78,34,50,4,8
464,2012Q4,8,5,6,6,3,0.0,23210.0,0,0.0,0.0,79,35,50,5,8
465,2012Q4,8,6,2,2,3,0.0,23210.0,0,0.0,0.0,80,36,50,6,8
466,2012Q4,8,8,8,8,3,0.0,23210.0,0,0.0,0.0,81,38,50,8,8
467,2012Q4,8,9,16,16,3,0.0,23210.0,0,0.0,0.0,82,39,50,9,8
468,2012Q4,9,2,10,8,3,0.0,27560.0,0,0.0,0.0,83,32,51,2,9
469,2012Q4,9,3,2,2,3,0.0,27560.0,0,0.0,0.0,84,33,51,3,9
470,2012Q4,9,4,10,10,3,0.0,27560.0,0,0.0,0.0,85,34,51,4,9
471,2012Q4,9,5,4,4,3,0.0,27560.0,0,0.0,0.0,136,35,51,5,9
472,2012Q4,9,6,4,4,3,0.0,27560.0,0,0.0,0.0,86,36,51,6,9
473,2012Q4,9,7,2,2,3,0.0,27560.0,0,0.0,0.0,131,37,51,7,9
474,2012Q4,9,8,8,8,3,0.0,27560.0,0,0.0,0.0,87,38,51,8,9
475,2012Q4,9,9,10,10,3,0.0,27560.0,0,0.0,0.0,88,39,51,9,9
476,2012Q4,10,0,80,80,3,0.0,366210.0,0,0.0,0.0,89,30,52,0,10
477,2012Q4,10,1,8,8,3,0.0,366210.0,0,0.0,0.0,90,31,52,1,10
478,2012Q4,10,2,90,90,3,0.0,366210.0,0,0.0,0.0,91,32,52,2,10
479,2012Q4,10,3,30,28,3,0.0,366210.0,0,0.0,0.0,92,33,52,3,10
480,2012Q4,10,4,128,126,3,0.0,366210.0,0,0.0,0.0,93,34,52,4,10
481,2012Q4,10,5,28,26,3,0.0,366210.0,0,0.0,0.0,94,35,52,5,10
482,2012Q4,10,6,28,28,3,0.0,366210.0,0,0.0,0.0,95,36,52,6,10
483,2012Q4,10,7,24,24,3,0.0,366210.0,0,0.0,0.0,96,37,52,7,10
484,2012Q4,10,8,60,60,3,0.0,366210.0,0,0.0,0.0,97,38,52,8,10
485,2012Q4,10,9,172,168,3,0.0,366210.0,0,0.0,0.0,98,39,52,9,10
486,2012Q4,11,0,210,210,3,0.0,411740.0,0,0.0,0.0,99,30,53,0,11
487,2012Q4,11,1,8,8,3,0.0,411740.0,0,0.0,0.0,100,31,53,1,11
488,2012Q4,11,2,130,126,3,0.0,411740.0,0,0.0,0.0,101,32,53,2,11
489,2012Q4,11,3,42,42,3,0.0,411740.0,0,0.0,0.0,102,33,53,3,11
490,2012Q4,11,4,164,162,3,0.0,411740.0,0,0.0,0.0,103,34,53,4,11
491,2012Q4,11,5,36,36,3,0.0,411740.0,0,0.0,0.0,104,35,53,5,11
492,2012Q4,11,6,62,56,3,0.0,411740.0,0,0.0,0.0,105,36,53,6,11
493,2012Q4,11,7,24,24,3,0.0,411740.0,0,0.0,0.0,106,37,53,7,11
494,2012Q4,11,8,102,102,3,0.0,411740.0,0,0.0,0.0,107,38,53,8,11
495,2012Q4,11,9,210,198,3,0.0,411740.0,0,0.0,0.0,108,39,53,9,11
496,2012Q4,12,0,766,762,3,0.0,1137320.0,0,0.0,0.0,109,30,54,0,12
497,2012Q4,12,1,16,16,3,0.0,1137320.0,0,0.0,0.0,110,31,54,1,12
498,2012Q4,12,2,366,354,3,0.0,1137320.0,0,0.0,0.0,111,32,54,2,12
499,2012Q4,12,3,172,172,3,0.0,1137320.0,0,0.0,0.0,112,33,54,3,12
500,2012Q4,12,4,630,630,3,0.0,1137320.0,0,0.0,0.0,113,34,54,4,12
501,2012Q4,12,5,122,122,3,0.0,1137320.0,0,0.0,0.0,114,35,54,5,12
502,2012Q4,12,6,100,100,3,0.0,1137320.0,0,0.0,0.0,115,36,54,6,12
503,2012Q4,12,7,14,14,3,0.0,1137320.0,0,0.0,0.0,116,37,54,7,12
504,2012Q4,12,8,302,302,3,0.0,1137320.0,0,0.0,0.0,117,38,54,8,12
505,2012Q4,12,9,582,556,3,0.0,1137320.0,0,0.0,0.0,118,39,54,9,12
506,2012Q4,13,0,144,144,3,0.0,652220.0,0,0.0,0.0,119,30,55,0,13
507,2012Q4,13,1,24,20,3,0.0,652220.0,0,0.0,0.0,120,31,55,1,13
508,2012Q4,13,2,156,154,3,0.0,652220.0,0,0.0,0.0,121,32,55,2,13
509,2012Q4,13,3,54,54,3,0.0,652220.0,0,0.0,0.0,122,33,55,3,13
510,2012Q4,13,4,180,180,3,0.0,652220.0,0,0.0,0.0,123,34,55,4,13
511,2012Q4,13,5,52,52,3,0.0,652220.0,0,0.0,0.0,124,35,55,5,13
512,2012Q4,13,6,56,52,3,0.0,652220.0,0,0.0,0.0,125,36,55,6,13
513,2012Q4,13,7,28,26,3,0.0,652220.0,0,0.0,0.0,126,37,55,7,13
514,2012Q4,13,8,96,94,3,0.0,652220.0,0,0.0,0.0,127,38,55,8,13
515,2012Q4,13,9,214,190,3,0.0,652220.0,0,0.0,0.0,128,39,55,9,13
516,2013Q1,0,0,178,176,4,0.0,372240.0,0,0.0,0.0,0,40,56,0,0
517,2013Q1,0,1,4,4,4,0.0,372240.0,0,0.0,0.0,1,41,56,1,0
518,2013Q1,0,2,124,124,4,0.0,372240.0,0,0.0,0.0,2,42,56,2,0
519,2013Q1,0,3,36,34,4,0.0,372240.0,0,0.0,0.0,3,43,56,3,0
520,2013Q1,0,4,186,184,4,0.0,372240.0,0,0.0,0.0,4,44,56,4,0
521,2013Q1,0,5,20,20,4,0.0,372240.0,0,0.0,0.0,5,45,56,5,0
522,2013Q1,0,6,34,34,4,0.0,372240.0,0,0.0,0.0,6,46,56,6,0
523,2013Q1,0,7,8,8,4,0.0,372240.0,0,0.0,0.0,7,47,56,7,0
524,2013Q1,0,8,90,88,4,0.0,372240.0,0,0.0,0.0,8,48,56,8,0
525,2013Q1,0,9,220,210,4,0.0,372240.0,0,0.0,0.0,9,49,56,9,0
526,2013Q1,1,0,46,46,4,0.0,113880.0,0,0.0,0.0,10,40,57,0,1
527,2013Q1,1,1,2,2,4,0.0,113880.0,0,0.0,0.0,11,41,57,1,1
528,2013Q1,1,2,28,28,4,0.0,113880.0,0,0.0,0.0,12,42,57,2,1
529,2013Q1,1,3,14,14,4,0.0,113880.0,0,0.0,0.0,13,43,57,3,1
530,2013Q1,1,4,36,36,4,0.0,113880.0,0,0.0,0.0,14,44,57,4,1
531,2013Q1,1,5,16,16,4,0.0,113880.0,0,0.0,0.0,15,45,57,5,1
532,2013Q1,1,6,14,14,4,0.0,113880.0,0,0.0,0.0,16,46,57,6,1
533,2013Q1,1,7,24,24,4,0.0,113880.0,0,0.0,0.0,17,47,57,7,1
534,2013Q1,1,8,38,38,4,0.0,113880.0,0,0.0,0.0,18,48,57,8,1
535,2013Q1,1,9,60,60,4,0.0,113880.0,0,0.0,0.0,19,49,57,9,1
536,2013Q1,2,0,56,56,4,0.0,150280.0,0,0.0,0.0,20,40,58,0,2
537,2013Q1,2,1,6,6,4,0.0,150280.0,0,0.0,0.0,21,41,58,1,2
538,2013Q1,2,2,46,46,4,0.0,150280.0,0,0.0,0.0,22,42,58,2,2
539,2013Q1,2,3,6,6,4,0.0,150280.0,0,0.0,0.0,23,43,58,3,2
540,2013Q1,2,4,46,46,4,0.0,150280.0,0,0.0,0.0,24,44,58,4,2
541,2013Q1,2,5,26,26,4,0.0,150280.0,0,0.0,0.0,25,45,58,5,2
542,2013Q1,2,6,22,22,4,0.0,150280.0,0,0.0,0.0,26,46,58,6,2
543,2013Q1,2,7,12,10,4,0.0,150280.0,0,0.0,0.0,27,47,58,7,2
544,2013Q1,2,8,42,42,4,0.0,150280.0,0,0.0,0.0,28,48,58,8,2
545,2013Q1,2,9,94,90,4,0.0,150280.0,0,0.0,0.0,29,49,58,9,2
546,2013Q1,3,0,76,72,4,0.0,299670.0,0,0.0,0.0,30,40,59,0,3
547,2013Q1,3,1,4,4,4,0.0,299670.0,0,0.0,0.0,31,41,59,1,3
548,2013Q1,3,2,116,110,4,0.0,299670.0,0,0.0,0.0,32,42,59,2,3
549,2013Q1,3,3,20,18,4,0.0,299670.0,0,0.0,0.0,33,43,59,3,3
550,2013Q1,3,4,88,86,4,0.0,299670.0,0,0.0,0.0,34,44,59,4,3
551,2013Q1,3,5,18,18,4,0.0,299670.0,0,0.0,0.0,35,45,59,5,3
552,2013Q1,3,6,24,24,4,0.0,299670.0,0,0.0,0.0,36,46,59,6,3
553,2013Q1,3,7,6,6,4,0.0,299670.0,0,0.0,0.0,37,47,59,7,3
554,2013Q1,3,8,68,68,4,0.0,299670.0,0,0.0,0.0,38,48,59,8,3
555,2013Q1,3,9,98,96,4,0.0,299670.0,0,0.0,0.0,39,49,59,9,3
556,2013Q1,4,0,206,206,4,0.0,579200.0,0,0.0,0.0,40,40,60,0,4
557,2013Q1,4,1,12,12,4,0.0,579200.0,0,0.0,0.0,41,41,60,1,4
558,2013Q1,4,2,136,134,4,0.0,579200.0,0,0.0,0.0,42,42,60,2,4
559,2013Q1,4,3,40,36,4,0.0,579200.0,0,0.0,0.0,43,43,60,3,4
560,2013Q1,4,4,166,162,4,0.0,579200.0,0,0.0,0.0,44,44,60,4,4
561,2013Q1,4,5,48,48,4,0.0,579200.0,0,0.0,0.0,45,45,60,5,4
562,2013Q1,4,6,44,44,4,0.0,579200.0,0,0.0,0.0,46,46,60,6,4
563,2013Q1,4,7,18,18,4,0.0,579200.0,0,0.0,0.0,47,47,60,7,4
564,2013Q1,4,8,96,96,4,0.0,579200.0,0,0.0,0.0,48,48,60,8,4
565,2013Q1,4,9,210,200,4,0.0,579200.0,0,0.0,0.0,49,49,60,9,4
566,2013Q1,5,0,118,108,4,0.0,320980.0,0,0.0,0.0,50,40,61,0,5
567,2013Q1,5,1,6,6,4,0.0,320980.0,0,0.0,0.0,51,41,61,1,5
568,2013Q1,5,2,114,108,4,0.0,320980.0,0,0.0,0.0,52,42,61,2,5
569,2013Q1,5,3,24,24,4,0.0,320980.0,0,0.0,0.0,53,43,61,3,5
570,2013Q1,5,4,90,88,4,0.0,320980.0,0,0.0,0.0,54,44,61,4,5
571,2013Q1,5,5,30,30,4,0.0,320980.0,0,0.0,0.0,55,45,61,5,5
572,2013Q1,5,6,22,22,4,0.0,320980.0,0,0.0,0.0,56,46,61,6,5
573,2013Q1,5,7,12,12,4,0.0,320980.0,0,0.0,0.0,57,47,61,7,5
574,2013Q1,5,8,64,64,4,0.0,320980.0,0,0.0,0.0,58,48,61,8,5
575,2013Q1,5,9,92,86,4,0.0,320980.0,0,0.0,0.0,59,49,61,9,5
576,2013Q1,6,0,360,360,4,0.0,849720.0,0,0.0,0.0,60,40,62,0,6
577,2013Q1,6,1,18,18,4,0.0,849720.0,0,0.0,0.0,61,41,62,1,6
578,2013Q1,6,2,278,268,4,0.0,849720.0,0,0.0,0.0,62,42,62,2,6
579,2013Q1,6,3,96,96,4,0.0,849720.0,0,0.0,0.0,63,43,62,3,6
580,2013Q1,6,4,258,256,4,0.0,849720.0,0,0.0,0.0,64,44,62,4,6
581,2013Q1,6,5,84,84,4,0.0,849720.0,0,0.0,0.0,65,45,62,5,6
582,2013Q1,6,6,70,70,4,0.0,849720.0,0,0.0,0.0,66,46,62,6,6
583,2013Q1,6,7,28,28,4,0.0,849720.0,0,0.0,0.0,67,47,62,7,6
584,2013Q1,6,8,156,156,4,0.0,849720.0,0,0.0,0.0,68,48,62,8,6
585,2013Q1,6,9,290,290,4,0.0,849720.0,0,0.0,0.0,69,49,62,9,6
586,2013Q1,7,0,4,4,4,0.0,21560.0,0,0.0,0.0,70,40,63,0,7
587,2013Q1,7,2,2,2,4,0.0,21560.0,0,0.0,0.0,71,42,63,2,7
